mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_n_estimators,param_min_child_weight,param_max_depth,param_learning_rate,param_gamma,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
19.601576407750446,0.11382177961078939,0.17296330134073892,0.009198509817924415,1.0,250,6,6,0.2,0.5,0.6,"{'subsample': 1.0, 'n_estimators': 250, 'min_child_weight': 6, 'max_depth': 6, 'learning_rate': 0.2, 'gamma': 0.5, 'colsample_bytree': 0.6}",0.7195303502894813,0.717821328826342,0.7115626588401187,0.7163047793186473,0.003425003023359067,5
14.972866694132486,0.37578097984926284,0.12715800603230795,0.0010012226606125987,1.0,250,5,5,0.05,0.5,0.5,"{'subsample': 1.0, 'n_estimators': 250, 'min_child_weight': 5, 'max_depth': 5, 'learning_rate': 0.05, 'gamma': 0.5, 'colsample_bytree': 0.5}",0.7405433773078199,0.7368783490322044,0.7290217386443756,0.7354811549947998,0.004806325884107514,1
0.06011525789896647,0.0009227784531582044,0.0,0.0,1.2,150,5,6,0.2,0.3,0.5,"{'subsample': 1.2, 'n_estimators': 150, 'min_child_weight': 5, 'max_depth': 6, 'learning_rate': 0.2, 'gamma': 0.3, 'colsample_bytree': 0.5}",,,,,,6
19.539719422658283,0.10784153914930102,0.13113864262898764,0.0014894204910796912,1.0,250,6,5,0.05,0.8,0.7,"{'subsample': 1.0, 'n_estimators': 250, 'min_child_weight': 6, 'max_depth': 5, 'learning_rate': 0.05, 'gamma': 0.8, 'colsample_bytree': 0.7}",0.7395705049903546,0.7362721576585266,0.7300800516933754,0.7353075714474189,0.003934039134234271,2
0.05490430196126302,0.0005782472687478528,0.0,0.0,1.2,250,6,6,0.05,0.8,0.7,"{'subsample': 1.2, 'n_estimators': 250, 'min_child_weight': 6, 'max_depth': 6, 'learning_rate': 0.05, 'gamma': 0.8, 'colsample_bytree': 0.7}",,,,,,7
21.14431667327881,0.1018883010549178,0.16472474733988443,0.0017643394372150816,1.0,250,6,6,0.05,0.8,0.6,"{'subsample': 1.0, 'n_estimators': 250, 'min_child_weight': 6, 'max_depth': 6, 'learning_rate': 0.05, 'gamma': 0.8, 'colsample_bytree': 0.6}",0.7367031467577542,0.7347737381382046,0.7295747668357483,0.7336838839105689,0.003010458077683579,4
9.082240263621012,0.4038011614073649,0.0870814323425293,0.005690969183036006,0.9,150,5,5,0.1,0.8,0.5,"{'subsample': 0.9, 'n_estimators': 150, 'min_child_weight': 5, 'max_depth': 5, 'learning_rate': 0.1, 'gamma': 0.8, 'colsample_bytree': 0.5}",0.7385326985022616,0.7369858298779283,0.7289106903033185,0.7348097395611695,0.004218790288313365,3
